Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
2020-01-24,US,United States of America,AMRO,0,1,0,0
2020-01-25,US,United States of America,AMRO,0,1,0,0
2020-01-26,US,United States of America,AMRO,1,2,0,0
2020-01-27,US,United States of America,AMRO,0,2,0,0
2020-01-28,US,United States of America,AMRO,1,3,0,0
2020-01-29,US,United States of America,AMRO,0,3,0,0
2020-01-30,US,United States of America,AMRO,0,3,0,0
2020-01-31,US,United States of America,AMRO,0,3,0,0
2020-02-01,US,United States of America,AMRO,0,3,0,0
2020-02-02,US,United States of America,AMRO,1,4,0,0
2020-02-03,US,United States of America,AMRO,1,5,0,0
2020-02-04,US,United States of America,AMRO,3,8,0,0
2020-02-05,US,United States of America,AMRO,3,11,0,0
2020-02-06,US,United States of America,AMRO,0,11,0,0
2020-02-07,US,United States of America,AMRO,0,11,0,0
2020-02-08,US,United States of America,AMRO,0,11,0,0
2020-02-09,US,United States of America,AMRO,1,12,0,0
2020-02-10,US,United States of America,AMRO,0,12,0,0
2020-02-11,US,United States of America,AMRO,0,12,0,0
2020-02-12,US,United States of America,AMRO,0,12,0,0
2020-02-13,US,United States of America,AMRO,0,12,0,0
2020-02-14,US,United States of America,AMRO,1,13,0,0
2020-02-15,US,United States of America,AMRO,1,14,0,0
2020-02-16,US,United States of America,AMRO,0,14,0,0
2020-02-17,US,United States of America,AMRO,0,14,0,0
2020-02-18,US,United States of America,AMRO,0,14,0,0
2020-02-19,US,United States of America,AMRO,2,16,0,0
2020-02-20,US,United States of America,AMRO,5,21,0,0
2020-02-21,US,United States of America,AMRO,3,24,0,0
2020-02-22,US,United States of America,AMRO,1,25,0,0
2020-02-23,US,United States of America,AMRO,5,30,0,0
2020-02-24,US,United States of America,AMRO,6,36,0,0
2020-02-25,US,United States of America,AMRO,0,36,0,0
2020-02-26,US,United States of America,AMRO,4,40,0,0
2020-02-27,US,United States of America,AMRO,4,44,0,0
2020-02-28,US,United States of America,AMRO,8,52,0,0
2020-02-29,US,United States of America,AMRO,5,57,1,1
2020-03-01,US,United States of America,AMRO,4,61,0,1
2020-03-02,US,United States of America,AMRO,9,70,1,2
2020-03-03,US,United States of America,AMRO,18,88,0,2
2020-03-04,US,United States of America,AMRO,36,124,6,8
2020-03-05,US,United States of America,AMRO,51,175,3,11
2020-03-06,US,United States of America,AMRO,70,245,4,15
2020-03-07,US,United States of America,AMRO,78,323,3,18
2020-03-08,US,United States of America,AMRO,130,453,3,21
2020-03-09,US,United States of America,AMRO,146,599,5,26
2020-03-10,US,United States of America,AMRO,214,813,4,30
2020-03-11,US,United States of America,AMRO,390,1203,4,34
2020-03-12,US,United States of America,AMRO,498,1701,7,41
2020-03-13,US,United States of America,AMRO,530,2231,12,53
2020-03-14,US,United States of America,AMRO,734,2965,7,60
2020-03-15,US,United States of America,AMRO,951,3916,11,71
2020-03-16,US,United States of America,AMRO,1218,5134,13,84
2020-03-17,US,United States of America,AMRO,2172,7306,20,104
2020-03-18,US,United States of America,AMRO,2343,9649,21,125
2020-03-19,US,United States of America,AMRO,3199,12848,27,152
2020-03-20,US,United States of America,AMRO,4888,17736,64,216
2020-03-21,US,United States of America,AMRO,6117,23853,69,285
2020-03-22,US,United States of America,AMRO,7542,31395,92,377
2020-03-23,US,United States of America,AMRO,9122,40517,112,489
2020-03-24,US,United States of America,AMRO,10833,51350,122,611
2020-03-25,US,United States of America,AMRO,10689,62039,160,771
2020-03-26,US,United States of America,AMRO,11402,73441,212,983
2020-03-27,US,United States of America,AMRO,14075,87516,301,1284
2020-03-28,US,United States of America,AMRO,18527,106043,339,1623
2020-03-29,US,United States of America,AMRO,20207,126250,485,2108
2020-03-30,US,United States of America,AMRO,20792,147042,560,2668
2020-03-31,US,United States of America,AMRO,26252,173294,667,3335
2020-04-01,US,United States of America,AMRO,15267,188561,625,3960
2020-04-02,US,United States of America,AMRO,23701,212262,989,4949
2020-04-03,US,United States of America,AMRO,28402,240664,1121,6070
2020-04-04,US,United States of America,AMRO,29911,270575,1309,7379
2020-04-05,US,United States of America,AMRO,31720,302295,1369,8748
2020-04-06,US,United States of America,AMRO,32503,334798,1546,10294
2020-04-07,US,United States of America,AMRO,27017,361815,1869,12163
2020-04-08,US,United States of America,AMRO,28605,390420,1697,13860
2020-04-09,US,United States of America,AMRO,29116,419536,2092,15952
2020-04-10,US,United States of America,AMRO,34171,453707,2242,18194
2020-04-11,US,United States of America,AMRO,34769,488476,2208,20402
2020-04-12,US,United States of America,AMRO,32651,521127,2235,22637
2020-04-13,US,United States of America,AMRO,32136,553263,2201,24838
2020-04-14,US,United States of America,AMRO,27154,580417,1861,26699
2020-04-15,US,United States of America,AMRO,24926,605343,1892,28591
2020-04-16,US,United States of America,AMRO,25128,630471,2465,31056
2020-04-17,US,United States of America,AMRO,25142,655613,2699,33755
2020-04-18,US,United States of America,AMRO,31651,687264,2454,36209
2020-04-19,US,United States of America,AMRO,30268,717532,2318,38527
2020-04-20,US,United States of America,AMRO,27689,745221,1875,40402
